property,network,result,lower_bound,upper_bound,time,steps
3,5-2,unsat,0.0017988130133106406,0.05417751149324265,0.061651755,42
3,5-3,unsat,0.005340814418359874,0.05511086003073634,0.017569961,14
3,5-4,unsat,0.008179852635824096,0.047547998334413075,0.010098888,8
3,5-5,unsat,0.0030447511656358783,0.05678576326163806,0.010080749,8
3,5-6,unsat,0.0011759885481672921,0.047541167524743556,0.017071819,13
3,5-7,unsat,0.04329066915333685,Inf,0.000911222,1
3,5-8,unsat,0.0009439001398333646,0.040666026886117985,0.023651642,17
3,5-9,unsat,0.016972215541271946,0.04254563065803012,0.00347236,3
4,1-1,unsat,7.328498351011348e-5,0.03638004812862962,0.45029415,320
4,1-2,unsat,0.0001291968949625466,0.04220291847584727,0.235338927,132
4,1-3,unsat,0.00019276583374505663,0.030415638169036516,0.289669425,87
4,1-4,unsat,0.00059199326788692,0.020694045089411063,0.019267734,16
4,1-5,unsat,0.001372007993114932,0.012702412685131932,0.029012413,20
4,1-6,unsat,0.0001042193254059149,0.005893093001980499,0.02859789,19
4,1-7,sat,-0.01231781273127499,-0.0006254398057262103,0.000917842,1
4,1-8,sat,-0.003602323467390961,-0.0019351146074824735,0.000850686,1
4,1-9,sat,-0.0029846075720670277,-0.001740750926644513,0.000819682,1
4,2-1,unsat,0.002732150912436143,0.05966002799084196,0.018671937,15
4,2-2,unsat,0.001874126023574757,0.06243465185716948,0.02993424,23
4,2-3,unsat,6.146032878595609e-5,0.0521484233012202,0.02871127,11
4,2-4,unsat,0.009189991872728731,0.058123819230623736,0.009463005,5
4,2-5,unsat,0.006095441299450471,0.04825682361660452,0.026181297,14
4,2-6,unsat,0.0005070766969814712,0.04584085245099552,0.01895779,14
4,2-7,unsat,0.022605698923777735,0.04560103008475329,0.01039316,5
4,2-8,unsat,0.021014128759339376,0.04217543287749712,0.016845115,12
4,2-9,unsat,0.011388561910811112,Inf,0.000916589,1
4,3-1,unsat,0.00035294986618961133,0.12884958407654273,0.034721495,23
4,3-2,unsat,0.005602500404598421,0.10358065252012189,0.01763151,11
4,3-3,unsat,0.001314896969825785,0.09746519567705692,0.003576645,3
4,3-4,unsat,0.017384360070385352,0.06753015309478644,0.004888773,4
4,3-5,unsat,0.0020869837283255255,0.046606218780601755,0.015311407,12
4,3-6,unsat,0.006358757277212884,0.047771327744869085,0.018869504,11
4,3-7,unsat,0.009692129366545127,0.04394501992263065,0.009025581,7
4,3-8,unsat,0.0073281590026915144,0.034286546647384196,0.015416604,9
4,3-9,unsat,0.0007405930285163086,0.04980993862157719,0.022009104,16
4,4-1,unsat,0.005254988016974327,0.049570585493107104,0.003559934,3
4,4-2,unsat,0.006742702731097519,0.053218847456229075,0.020794542,13
4,4-3,unsat,0.0036836003202399825,0.05217265790119259,0.013670624,11
4,4-4,unsat,0.007058357746016864,0.026271644983759154,0.027360882,18
4,4-5,unsat,0.025990691330375286,0.05517040123220304,0.007788768,6
4,4-6,unsat,0.019931055860037964,0.04210461929467589,0.010295829,3
4,4-7,unsat,0.004942269861698703,0.04233573094912116,0.009107643,7
4,4-8,unsat,0.0011176682202683058,0.045831885103371675,0.009165002,7
4,4-9,unsat,0.037176492636406336,0.040889463312599114,0.005115499,4
4,5-1,unsat,0.007404728240368863,0.11217770901671253,0.019122412,11
4,5-2,unsat,0.018434147000161882,0.10625832627650576,0.006003809,5
4,5-3,unsat,0.010748381345571267,0.09296653833623164,0.006422007,5
4,5-4,unsat,0.014854418493909866,0.0545713810841048,0.010818062,5
4,5-5,unsat,0.009184632827472144,0.05479021525345977,0.009223006,7
4,5-6,unsat,0.00578231808972441,0.046580796658277385,0.00629797,5
4,5-7,unsat,0.03682715903030173,0.04259588184262729,0.003585618,3
4,5-8,unsat,0.006180497692056114,0.0417937041473258,0.014684131,8
4,5-9,unsat,0.011265495002060762,0.040225241534091544,0.0066976,5
