property,network,result,lower_bound,upper_bound,time,steps
3,3-9,unsat,0.00028175797113594303,0.04894232002153473,0.056240337,40
3,4-1,unsat,1.719949825318423e-5,0.021966386630180017,0.164170939,126
3,4-2,unsat,0.00010834488695410371,0.027084351195329488,0.463261486,322
3,4-3,unsat,0.000128283200072854,0.06818486612473099,0.375150801,261
3,4-4,unsat,0.0046295786045166265,0.04706163998103652,0.009976348,8
3,4-5,unsat,0.04706708082764874,0.05336388094987915,0.004772462,4
3,4-6,unsat,0.0022545638734953882,0.042417970757422714,0.025961993,15
3,4-7,unsat,0.006111828407953351,0.044064915780102215,0.013204603,8
3,4-8,unsat,0.004325660117477065,0.04374323909398441,0.010297975,8
3,4-9,unsat,0.02172798641697494,0.04171120402282152,0.014872055,11
3,5-1,unsat,9.1984045198501e-6,0.037578630401130464,0.299719792,223
3,5-2,unsat,0.0028083508436594906,0.05436025601345136,0.054548975,41
3,5-3,unsat,0.010751401780566473,0.05511086003073634,0.023481321,13
3,5-4,unsat,0.008553947601702055,0.047547998334413075,0.019976757,11
3,5-5,unsat,0.00468927585871276,0.05678576326163806,0.022871962,13
3,5-6,unsat,0.00022281466615466095,0.047541167524743556,0.022773155,17
3,5-7,unsat,0.03353101218187863,Inf,0.001078717,1
3,5-8,unsat,0.0003352053499143248,0.04100388009098715,0.025260136,10
3,5-9,unsat,0.027884679996289123,0.04254563065803012,0.003596335,3
4,1-1,unsat,6.143769625682749e-5,0.03638004812862962,0.426479958,311
4,1-2,unsat,0.00011021525647961217,0.04220291847584727,0.18719457,131
4,1-3,unsat,0.00036008079121441217,0.030415638169036516,0.118089018,83
4,1-4,unsat,0.00015526805210343275,0.020694045089411063,0.019859394,15
4,1-5,unsat,0.0005889129933872861,0.012702412685131932,0.022862196,18
4,1-6,unsat,0.00027510900500387833,0.005893093001980499,0.029665708,17
4,1-7,sat,-0.011051116718824326,-0.0006254398057262103,0.000943389,1
4,1-8,sat,-0.003688444141096942,-0.0019351146074824735,0.000881566,1
4,1-9,sat,-0.002415073677429673,-0.001740750926644513,0.000832878,1
4,2-1,unsat,0.000561287284701506,0.05966002799084196,0.024205513,14
4,2-2,unsat,0.005904068101295845,0.06109905347951167,0.040983944,26
4,2-3,unsat,0.004037744113810415,0.0521484233012202,0.028305714,14
4,2-4,unsat,0.006437709304562778,0.058123819230623736,0.007557935,6
4,2-5,unsat,0.00425859807643153,0.04825682361660452,0.024825565,20
4,2-6,unsat,0.00034805592064040755,0.046151367967148624,0.022463105,12
4,2-7,unsat,0.0013493099350061905,0.04571945318726378,0.00539782,4
4,2-8,unsat,0.015844534221788886,0.04217543287749712,0.019320217,12
4,2-9,unsat,0.004337663446079304,Inf,0.001288897,1
4,3-1,unsat,0.004872461113964305,0.12786618226004987,0.058387853,34
4,3-2,unsat,0.0036998064267225184,0.10358065252012189,0.021775129,12
