property,network,result,lower_bound,upper_bound,time,steps
1,5-6,UNSAT,-3.9499266149533114,-0.008453287562587342,0.846836177,558
1,5-7,UNSAT,-3.941056716649093,-0.011297920992154431,0.779249999,512
1,5-8,UNSAT,-3.946892782459579,-0.02438639640814344,1.500565604,977
1,5-9,UNSAT,-3.9507914442363727,-0.012769525166918427,0.983412947,639
2,1-1,unsat,5.639434965501759e-6,0.0025448432264916516,0.393105411,262
2,1-2,sat,-0.004882763093713858,-0.00011221770550530626,0.434308999,292
2,1-3,sat,-0.015626418206409157,-0.00013402872731676976,0.817449506,552
2,1-4,sat,-0.6390462548935829,-0.0002113393049292039,0.210875632,139
2,1-5,sat,-0.0019979122096749624,-0.00020555433558908272,1.493858395,1023
2,1-6,sat,-0.0163969572115107,-0.0003199539906805116,0.785543507,517
2,1-7,unsat,8.966978545522073e-6,0.0007342506787799408,0.55616997,381
2,1-8,unsat,1.1137723759557967e-6,0.0007805999999999993,0.9706035,629
2,1-9,unsat,1.1726021535279083e-6,0.0006703000000000021,0.861021592,476
2,2-1,sat,-168.74609896033755,-0.012061388720351498,0.012260129,9
2,2-2,sat,-299.02842201811455,-0.004891779060299403,0.0174172,8
2,2-3,sat,-215.3469430977334,-0.013163781003548009,0.012087644,9
2,2-4,sat,-249.35066309442055,-0.0010526481166349758,0.009972392,5
2,2-5,sat,-3007.4981736265854,-0.03949769091734863,0.002208181,2
2,2-6,sat,-9063.214084375682,-0.004425097103412413,0.007677229,2
2,2-7,sat,-13032.171688584116,-0.0021051527424856276,0.002452446,2
2,2-8,sat,-24191.641295436493,-0.0457537779336695,0.002315579,2
2,2-9,sat,-3836.49407184553,-0.00014756016370213315,0.008013168,6
2,3-1,sat,-315.19024697660336,-0.0035738268970188633,0.005091854,4
2,3-2,sat,-10.595311136615031,-0.0003309285559473171,0.106248929,61
2,3-3,inconclusive,-0.00517478180946182,0.0009549361326985021,60.000752159,49254
2,3-4,sat,-53.61678310501991,-0.004025339119245762,0.033671962,24
2,3-5,sat,-650.5443437858205,-0.008885878809635372,0.008242669,6
2,3-6,sat,-111.60039259246831,-0.000820004081916334,0.223791774,141
2,3-7,sat,-15.965900588664887,-0.005793981450836039,0.590985041,383
2,3-8,sat,-7944.187419135413,-3.1190129715988335e-5,0.010518809,8
2,3-9,sat,-19243.63714105168,-0.004315868150433489,0.002321325,2
2,4-1,sat,-1143.1658491087028,-0.0047790882426707315,0.002267064,2
2,4-2,inconclusive,-0.0016298430402594821,0.0012399874317724248,60.00050478,45956
2,4-3,sat,-1341.4285735093022,-0.018283586789530494,0.002531159,2
2,4-4,sat,-541.2005097858112,-0.026495052278079793,0.016095782,10
2,4-5,sat,-4234.271760039453,-0.008509095215987313,0.002373788,2
2,4-6,sat,-13350.776712217505,-0.0024532256695045176,0.002417969,2
2,4-7,sat,-12285.79154047115,-0.004198054442028434,0.00226223,2
2,4-8,sat,-8217.552092732629,-0.04924059949455445,0.005772028,4
2,4-9,sat,-5290.051356710579,-1.1631761420612119e-5,0.02292364,16
2,5-1,sat,-1130.5917873070675,-0.002811470819931848,0.003874716,3
2,5-2,sat,-509.87228569849754,-0.004476705529540333,0.002264878,2
2,5-3,sat,-0.010197207546880777,-3.5034703011536657e-5,6.71254254,5338
2,5-4,sat,-246.1654364877171,-0.010932507665809867,0.020042688,14
2,5-5,sat,-1072.2939188476591,-0.007155580273561134,0.024083433,15
2,5-6,sat,-9232.95899432506,-0.004434500249810812,0.00254401,2
2,5-7,sat,-5057.3620197505015,-0.009190396043512822,0.026702101,16
2,5-8,sat,-13526.922946154858,-0.007635193532414951,0.006761623,5
2,5-9,sat,-14559.83648837643,-0.009494406212240257,0.002330855,2
3,1-1,unsat,5.854604661292839e-6,0.017086159403497593,2.386098999,1822
3,1-2,unsat,0.0001172316328930112,0.04792058501347565,0.485343511,325
3,1-3,unsat,1.0136463605245338e-5,0.014025681936357462,0.65524091,450
3,1-4,unsat,0.0009445981666218323,0.012589392956489708,0.024305328,18
3,1-5,unsat,0.0011860999420998941,0.01267807675660631,0.039076801,24
3,1-6,unsat,0.001861076253343856,0.005894249920724318,0.003638155,3
3,1-7,sat,-0.00507959496711259,-0.001336311688609878,0.00091774,1
3,1-8,sat,-0.0027831597608809974,-0.0013498983484299257,0.001264836,1
3,1-9,sat,-0.0014317531143606304,-0.0010822992638473115,0.00084132,1
3,2-1,unsat,0.0002279357744995325,0.04086028216990735,0.28610009,197
3,2-2,unsat,5.383869680897213e-5,0.02639355032816787,0.824779459,362
3,2-3,unsat,0.00013214760159807604,0.04204559583120124,0.307639222,92
3,2-4,unsat,0.03274642301003841,0.051747138016504726,0.004367301,3
3,2-5,unsat,0.002183938988140788,0.0517791489549637,0.019332208,14
3,2-6,unsat,0.020823070821287544,0.04413474966028329,0.004245485,3
3,2-7,unsat,0.004411168970192045,0.04370725465777239,0.00616521,5
3,2-8,unsat,0.011284901022696192,0.04330346508881486,0.002838789,2
3,2-9,unsat,0.034693965318780676,Inf,0.00087324,1
3,3-1,unsat,0.0022746001322713205,0.05970879273052976,0.013790467,10
3,3-2,unsat,8.452190059760056e-5,0.04079645148589433,0.229646338,154
3,3-3,unsat,0.003458052462617954,0.06352149199565771,0.056669448,36
3,3-4,unsat,0.0007634939083072806,0.05190627469146032,0.029689635,22
3,3-5,unsat,0.015337144827196586,0.045616637735255754,0.018261845,9
3,3-6,unsat,0.00027713816370063954,0.04285359020472136,0.060127653,40
3,3-7,unsat,0.03855707977307226,0.046837896816910855,0.005322154,4
3,3-8,unsat,0.003312189031945134,0.03847338165395507,0.017654622,9
3,3-9,unsat,0.00028175797113594303,0.04895329163101414,0.063667956,40
3,4-1,unsat,1.719949825318423e-5,0.021095991286421062,0.165951239,126
3,4-2,unsat,0.00010834488695410371,0.02563876389407163,0.467277159,322
3,4-3,unsat,0.000128283200072854,0.06664116194796244,0.371169368,261
3,4-4,unsat,0.0046295786045166265,0.0464162833391374,0.010118065,8
3,4-5,unsat,0.04706708082764874,0.053879890853155935,0.004539667,4
3,4-6,unsat,0.0022545638734953882,0.04199670483414825,0.026266298,15
3,4-7,unsat,0.006111828407953351,0.042706965326977625,0.010485474,8
3,4-8,unsat,0.004325660117477065,0.041902035643680266,0.010541533,8
3,4-9,unsat,0.02172798641697494,0.04169454433637823,0.020445826,11
3,5-1,unsat,9.1984045198501e-6,0.03413695552705431,0.307531609,223
3,5-2,unsat,0.0028083508436594906,0.05536795560171284,0.054990399,41
3,5-3,unsat,0.010751401780566473,0.055233116120865185,0.028448418,13
3,5-4,unsat,0.008553947601702055,0.047223092182166124,0.014162235,11
3,5-5,unsat,0.00468927585871276,0.056033494869587724,0.022825352,13
3,5-6,unsat,0.00022281466615466095,0.047094366325463086,0.023054948,17
3,5-7,unsat,0.03353101218187863,Inf,0.000814997,1
3,5-8,unsat,0.0003352053499143248,0.040866092624505385,0.018757522,10
3,5-9,unsat,0.027884679996289123,0.04160861342613176,0.003893812,3
4,1-1,unsat,6.143769625682749e-5,0.0360100954795716,0.427172424,311
4,1-2,unsat,0.00011021525647961217,0.03984351860284351,0.192931329,131
4,1-3,unsat,0.00036008079121441217,0.02876146109078228,0.111750004,83
4,1-4,unsat,0.00015526805210343275,0.021022890520347073,0.024997156,15
4,1-5,unsat,0.0005889129933872861,0.013346148834076551,0.022551779,18
4,1-6,unsat,0.00027510900500387833,0.006067644438454942,0.028222217,17
4,1-7,sat,-0.011051116718824326,-8.719224044156752e-5,0.000841817,1
4,1-8,sat,-0.003688444141096942,-0.0019303511303161642,0.000834243,1
4,1-9,sat,-0.002415073677429673,-0.0016547630646821282,0.000910432,1
4,2-1,unsat,0.000561287284701506,0.05622130995290924,0.017948089,14
4,2-2,unsat,0.005904068101295845,0.06056515366364171,0.052189126,26
4,2-3,unsat,0.004037744113810415,0.042455392489134325,0.03035712,14
4,2-4,unsat,0.006437709304562778,0.05095319487112521,0.007483756,6
4,2-5,unsat,0.00425859807643153,0.047851780940287664,0.030775669,20
4,2-6,unsat,0.00034805592064040755,0.04567638201998943,0.015257673,12
4,2-7,unsat,0.0013493099350061905,0.04540566229409035,0.004845722,4
4,2-8,unsat,0.015844534221788886,0.04177890713608923,0.022599713,12
4,2-9,unsat,0.004337663446079304,Inf,0.001090918,1
4,3-1,unsat,0.004872461113964305,0.11076215628873406,0.057274717,34
4,3-2,unsat,0.0036998064267225184,0.08746568024385498,0.015291923,12
4,3-3,unsat,0.023440299647418006,0.09669463939223266,0.004980977,4
4,3-4,unsat,0.01851705569483275,0.06387424005661799,0.016283672,6
4,3-5,unsat,0.014145347414265055,0.04612664185797688,0.027312097,19
4,3-6,unsat,0.007152450580470857,0.04733580164248195,0.023699714,14
4,3-7,unsat,0.000776947386949528,0.04359327597449859,0.013185582,10
4,3-8,unsat,0.0037635281192460873,0.03948388953121005,0.013714337,11
4,3-9,unsat,0.00047548300029234825,0.04933520222066079,0.037913579,24
4,4-1,unsat,0.014428998776631563,0.05461309329101088,0.004665577,4
4,4-2,unsat,0.0016375285941993695,0.0511098346973582,0.033464805,18
4,4-3,unsat,4.7581788604311726e-5,0.053506464761583356,0.021258145,15
4,4-4,unsat,0.002097546066203229,0.025353029086116724,0.048798518,28
4,4-5,unsat,0.007356614872234074,0.05460541163574208,0.014959106,7
4,4-6,unsat,0.009445182592969406,0.04293144084796707,0.003628588,2
4,4-7,unsat,0.02102201681774064,0.04279591526042077,0.007466212,5
4,4-8,unsat,5.523271419261011e-5,0.04523338933816315,0.0174636,13
4,4-9,unsat,0.015813133841194538,0.04184155053458219,0.005202503,4
4,5-1,unsat,0.0016811710179909234,0.11090618801336316,0.030337724,18
4,5-2,unsat,0.0071521005403669125,0.0970547517074534,0.006359225,5
4,5-3,unsat,0.002839061335194487,0.09541037616270936,0.007507069,6
4,5-4,unsat,0.018880442387454788,0.05206355162154851,0.017489358,9
4,5-5,unsat,0.011520536855483016,0.05417589514019486,0.01047624,8
4,5-6,unsat,0.0008617464132628996,0.04469491404512281,0.006607209,5
4,5-7,unsat,0.01639568542154228,0.04437577931457705,0.003700191,3
4,5-8,unsat,0.0009949936937082085,0.04152323161829878,0.016694098,8
4,5-9,unsat,0.012642226169102003,0.04030349865071148,0.009539151,5
