property,network,result,lower_bound,upper_bound,time,steps
3,5-1,inconclusive,-0.04010976809301958,0.03385890922573091,60.000719036,66328
3,5-2,unsat,2.1545212913753886e-7,0.052208664533600874,50.607134271,56655
3,5-3,unsat,8.08022119702656e-6,0.054870918552594405,0.58822562,678
3,5-4,unsat,7.4501919418712426e-6,0.04727853974966577,0.984771791,1142
3,5-5,unsat,2.2860253579004564e-8,0.056063207312183116,8.24937382,9527
3,5-6,unsat,2.038144186200519e-6,0.04704830600290303,11.35590258,13196
3,5-7,unsat,0.00033352384606233354,0.04483411360867512,0.061703222,85
3,5-8,unsat,6.08372819940195e-5,0.040572238511824066,0.327899056,401
3,5-9,unsat,2.535943102788263e-6,0.041432327280011255,1.328777666,1118
4,1-1,unsat,6.038611273240235e-7,0.034591853973387536,9.360121818,10531
4,1-2,unsat,1.3569201025021016e-6,0.03898271997221575,13.748591716,15403
4,1-3,unsat,2.9123760095117746e-5,0.0272127692445854,1.665109101,1914
4,1-4,unsat,2.0041158152739325e-6,0.0196657480859805,1.496868821,1704
4,1-5,unsat,1.2751139226996333e-5,0.011734764558291434,0.621177711,696
4,1-6,unsat,9.149976338621024e-7,0.005610256274132125,0.924287578,1089
4,1-7,sat,-0.26646798438395186,-0.0003388442749942878,0.000545095,1
4,1-8,sat,-1.1251695529376518,-0.0019075106088191852,0.000597247,1
4,1-9,sat,-0.006476505173545734,-0.0015861435714983377,0.000570426,1
4,2-1,unsat,5.921138394926473e-6,0.05242789491406819,4.263047971,4956
4,2-2,unsat,1.2766450705470334e-6,0.055211513538969345,21.655897875,24353
4,2-3,unsat,4.925246653852966e-7,0.04135439429784006,6.7990351,7869
4,2-4,unsat,2.9940458590616004e-5,0.04729884332600079,0.798862485,944
4,2-5,unsat,4.186366409031361e-6,0.04766308850312933,7.55484022,8337
4,2-6,unsat,4.384522028777482e-6,0.045367163786444495,3.890527429,4491
4,2-7,unsat,0.0002189699602747619,0.045447071889020724,0.150213869,170
4,2-8,unsat,0.0008603047750867857,0.04177890713608922,0.231930597,268
4,2-9,unsat,0.001422598546846121,0.03941606428688019,0.047699344,38
4,3-1,unsat,9.819732913474155e-7,0.10469195007697993,6.76563673,7774
4,3-2,unsat,2.761703172815544e-6,0.08542914881855432,4.425960788,4902
4,3-3,unsat,8.678022030084165e-6,0.09167920098667828,0.291660214,339
4,3-4,unsat,1.2748284946129118e-5,0.06010498798654846,0.645523023,756
4,3-5,unsat,4.915945510663988e-7,0.044729959110812526,18.488629862,21335
4,3-6,unsat,6.605649505164735e-8,0.04668880719194565,39.566346489,44206
4,3-7,unsat,9.166623522460782e-7,0.043593275974498615,2.232125941,2622
4,3-8,unsat,2.7655919179192523e-6,0.033153947709807584,2.50609443,2983
4,3-9,unsat,6.882212266745569e-8,0.049147187510850704,11.273587543,12624
4,4-1,unsat,1.2463797816053557e-6,0.042324195623528106,21.783464164,24615
4,4-2,unsat,1.20220815569283e-6,0.04783353381547218,19.814302242,22062
4,4-3,unsat,2.871189877851066e-6,0.0505282111017504,6.047107921,6942
4,4-4,unsat,1.0564898644815912e-7,0.02457650160053037,29.270351468,32894
4,4-5,unsat,2.2792430542928344e-7,0.052609458547239835,22.306598117,25260
4,4-6,unsat,0.00036240592664499305,0.04134545481838385,0.070743602,64
4,4-7,unsat,9.813844253359072e-7,0.04209104101868036,1.55075915,1839
4,4-8,unsat,2.9070625004734563e-6,0.04423957758931224,2.549812013,2923
4,4-9,unsat,3.442593799474203e-5,0.04030169031432288,0.234235513,268
4,5-1,unsat,3.980918581447668e-7,0.1060945785947601,40.16386416,44462
4,5-2,unsat,2.5493455871661297e-5,0.09225203730468526,2.417628056,2740
4,5-3,unsat,2.7637058943486004e-5,0.0891355159359111,0.915401626,1051
4,5-4,unsat,7.040739365193893e-6,0.04954165196606665,1.54972759,1844
4,5-5,unsat,3.0585669303917484e-6,0.053511689360589726,9.381427081,10892
4,5-6,unsat,1.036688365751992e-5,0.04489792462103082,2.853257498,3369
4,5-7,unsat,0.0019277833481560203,0.04243276670147224,0.044632435,54
4,5-8,unsat,3.290121950744185e-5,0.041598554697000766,0.310226174,344
4,5-9,unsat,2.929039824980939e-5,0.03909158811256587,0.544501555,684
